shopper_id,seniority,found_rate,picking_speed,accepted_rate,rating
fbc4157d07444616986a40d233e9b983,bb29b8d0d196b5db5a5350e5e3ae2b1f,,2.19,,
45c86d7d3f613f4b5912c8e5a1d59cbf,50e13ee63f086c2fe84229348bc91b5b,0.825,2.0,0.76,4.52
338d2ae1852fbd5b906a85e68179c11e,6c90661e6d2c7579f5ce337c3391dbb9,0.8691,1.05,0.92,4.88
b64a9a56f504d3473aa684f567fc18bb,6c90661e6d2c7579f5ce337c3391dbb9,0.8895,1.27,0.92,4.92
4fc2a8e1cefd238a1552cb37d42fa007,6c90661e6d2c7579f5ce337c3391dbb9,0.8773,1.43,0.96,4.84
e083d7f4ba8cd180539d7f64c4080efb,50e13ee63f086c2fe84229348bc91b5b,0.8025,2.87,0.76,4.88
a53c7efffac2a4eeab40122590439d4e,6c90661e6d2c7579f5ce337c3391dbb9,0.8568,1.3,1.0,4.76
3cddfd86ebd4633b7972ba320d569eb1,50e13ee63f086c2fe84229348bc91b5b,0.8559,2.2,0.68,5.0
777cb376c68d2f1ff8fda131e32d3061,41dc7c9e385c4d2b6c1f7836973951bf,0.8221,2.62,1.0,4.8
e50ef7a437e463ea61a3d979676b257f,6c90661e6d2c7579f5ce337c3391dbb9,0.9021,1.25,0.92,4.64
1332cef3759a98043885ac5ef390fded,6c90661e6d2c7579f5ce337c3391dbb9,0.8465,1.73,1.0,5.0
08d70aad0eb5a5c001935da32ee288e7,6c90661e6d2c7579f5ce337c3391dbb9,0.8711,1.18,0.96,4.8
8f67c1e6d63e6867498aed3d798a29fd,6c90661e6d2c7579f5ce337c3391dbb9,0.8477,1.47,0.88,4.72
5f874dc25f850fff2347ee83473e1334,6c90661e6d2c7579f5ce337c3391dbb9,0.8928,1.17,0.92,4.8
09bcd5d2e38f944d0786d5aab2b921bd,6c90661e6d2c7579f5ce337c3391dbb9,0.8358,1.5,1.0,4.84
9990bde8792edbae199332d67ba20b20,50e13ee63f086c2fe84229348bc91b5b,0.8955,1.55,0.76,4.92
0163de20b309c8409f36c1410571811f,50e13ee63f086c2fe84229348bc91b5b,0.87,1.5,0.8,5.0
d26a3af08e9fe33e63632c93264a64c3,50e13ee63f086c2fe84229348bc91b5b,0.8533,1.57,0.84,4.96
62e603e8e4763680eeccafd997261237,41dc7c9e385c4d2b6c1f7836973951bf,0.8254,2.14,0.92,4.52
0dda365ca4ea469ccbb90301a0685f3b,50e13ee63f086c2fe84229348bc91b5b,0.8837,1.83,0.76,4.96
609a4441046a34827a0eff0ad808dd5c,6c90661e6d2c7579f5ce337c3391dbb9,0.8551,0.92,1.0,4.92
bcbaadf3323fa9fb59b4c9838ddc2773,50e13ee63f086c2fe84229348bc91b5b,0.8353,2.71,0.84,4.94
49f8524efbe39441c34c398dfcc0d8ba,50e13ee63f086c2fe84229348bc91b5b,0.8164,3.27,0.76,4.84
959a166817ea6d5fd64b4ff9140d552b,6c90661e6d2c7579f5ce337c3391dbb9,0.845,2.0,0.96,4.68
e0de9c2f154c30ee55972da35f8e12de,41dc7c9e385c4d2b6c1f7836973951bf,0.7661,2.48,0.88,4.96
69b8d31a7037ea695ff84519958a8eee,6c90661e6d2c7579f5ce337c3391dbb9,0.8385,1.23,1.0,4.68
f46ca5c253639b686c07e76130baefa3,41dc7c9e385c4d2b6c1f7836973951bf,0.8655,2.51,0.88,4.84
087e075aeb58bd802a4f92a0edebc62c,6c90661e6d2c7579f5ce337c3391dbb9,0.8615,1.0,0.96,4.88
53a96b201c566201f3c9f07777f6a8f3,41dc7c9e385c4d2b6c1f7836973951bf,0.8277,2.56,0.96,4.88
110f6d39fb54bdcf0a2d78e28b68bc32,6c90661e6d2c7579f5ce337c3391dbb9,0.8863,1.2,1.0,4.68
d31f2005668f42565bf5aa03041989e5,6c90661e6d2c7579f5ce337c3391dbb9,0.8635,1.39,1.0,4.76
51e29572fc550d85aa6cd53dbf72760e,6c90661e6d2c7579f5ce337c3391dbb9,0.8016,1.6,1.0,4.96
d4cc3aa3f4c58aec67e5e1fda35c4fda,6c90661e6d2c7579f5ce337c3391dbb9,0.9034,1.04,0.88,4.96
e29529fb6df8b844e8e53bb7585487ad,6c90661e6d2c7579f5ce337c3391dbb9,0.8371,1.36,0.96,4.88
aa921ee664ee9a175ac7e35f8e602771,41dc7c9e385c4d2b6c1f7836973951bf,0.8382,2.76,0.85,4.83
21bd4de8c0b348649dbb95192fc9a747,50e13ee63f086c2fe84229348bc91b5b,0.8407,1.69,0.72,4.89
9464fc21042102d1bc2367fbba6e4787,6c90661e6d2c7579f5ce337c3391dbb9,0.8636,1.37,0.96,4.84
c6697ff98bc4c7de57d3613d2aa3a4d9,6c90661e6d2c7579f5ce337c3391dbb9,0.8429,1.25,0.96,4.52
b17352868037ee9d1bb8b000c23898f8,50e13ee63f086c2fe84229348bc91b5b,0.8408,1.2,0.76,4.88
1477815e2260918f962fe251afc10892,6c90661e6d2c7579f5ce337c3391dbb9,0.8694,1.5,0.96,4.88
c77c5d6207d0efb0e3736edbf3fdb98e,6c90661e6d2c7579f5ce337c3391dbb9,0.8805,1.71,0.96,4.96
56e5a4a08c68ca0dfef59fa9e15bbe73,50e13ee63f086c2fe84229348bc91b5b,0.8048,1.93,0.84,4.76
2414d8323977acca1f02f465f5c24e34,6c90661e6d2c7579f5ce337c3391dbb9,0.8876,1.33,0.96,4.68
2d4f322336c5b0ab7c3bbdd558f826bf,6c90661e6d2c7579f5ce337c3391dbb9,0.9111,1.13,0.96,5.0
125e3fc3c1bf875bb36e415591d34195,50e13ee63f086c2fe84229348bc91b5b,0.8694,1.31,0.72,4.8
0c7e370d609a74581c18c5899706a1d8,6c90661e6d2c7579f5ce337c3391dbb9,0.8383,1.5,0.96,4.56
9efe530295c35a9e6df02302f393de43,6c90661e6d2c7579f5ce337c3391dbb9,0.8589,1.21,1.0,5.0
cc49aedbd3097d4a2db902a1b2ed9765,41dc7c9e385c4d2b6c1f7836973951bf,0.8675,2.86,1.0,4.84
995963480e8f08a08a637d448d0bb03e,6c90661e6d2c7579f5ce337c3391dbb9,0.8354,1.88,0.96,4.88
32a77fb7dbcfe6e69ea5ac7d9406ae01,41dc7c9e385c4d2b6c1f7836973951bf,0.85,2.69,1.0,4.8
f38ff91aa700b4058afa759179a85e54,50e13ee63f086c2fe84229348bc91b5b,0.8368,2.79,0.68,5.0
6374bcf9167a8b748bb1b28d15dcb3a3,6c90661e6d2c7579f5ce337c3391dbb9,0.9103,1.62,0.96,4.92
09775599460058185409a8102e94c274,6c90661e6d2c7579f5ce337c3391dbb9,0.8574,1.86,0.96,4.92
ccb91922329164221ad24e45214a1e01,41dc7c9e385c4d2b6c1f7836973951bf,0.8949,2.66,0.96,4.84
095f97e750c11c5e4c40c03555116466,6c90661e6d2c7579f5ce337c3391dbb9,0.9157,0.86,0.92,4.96
2d28af545c8f9138c20f7d77d80fb57e,6c90661e6d2c7579f5ce337c3391dbb9,0.8873,1.2,1.0,4.88
7cad5608c17fc0d96ae095c987fd9532,6c90661e6d2c7579f5ce337c3391dbb9,0.8545,1.35,1.0,4.96
2ad35a5d5c746e1b47133defbdadcfe7,50e13ee63f086c2fe84229348bc91b5b,0.8578,2.37,0.84,4.92
cbb2c396d998ef58adaaca18f8199993,6c90661e6d2c7579f5ce337c3391dbb9,0.8455,1.07,1.0,4.88
595fb5fcad766313ef19f01e6b8b1673,6c90661e6d2c7579f5ce337c3391dbb9,0.9086,1.38,1.0,4.72
363e5267a0cc2a808e5760d6280d0510,6c90661e6d2c7579f5ce337c3391dbb9,0.8747,0.73,0.96,4.92
c51355f22af314a08053e832879999c0,41dc7c9e385c4d2b6c1f7836973951bf,0.8303,1.91,0.96,5.0
1d687f89514985863b3e5339e01b9beb,41dc7c9e385c4d2b6c1f7836973951bf,0.807,2.29,0.92,5.0
503ba3af555d82515f5ca17d32b7546d,6c90661e6d2c7579f5ce337c3391dbb9,0.8738,1.08,0.96,4.88
ffe6f420fd9384993e547e9d440e6c63,6c90661e6d2c7579f5ce337c3391dbb9,0.8981,1.75,1.0,4.84
5db2a0b605cd035093893f6a26155b98,41dc7c9e385c4d2b6c1f7836973951bf,0.8482,2.32,0.96,5.0
5d466f396e70bc57f4c3925649663308,41dc7c9e385c4d2b6c1f7836973951bf,0.8228,2.05,0.96,4.92
5493af429742587e75b2529015a54eaa,6c90661e6d2c7579f5ce337c3391dbb9,0.8889,1.22,0.88,4.96
4e6e7e7f91db82325f18b3992acdcf3f,6c90661e6d2c7579f5ce337c3391dbb9,0.8772,1.85,0.96,4.84
ec235f48c7cf9589b2c397b6fd527ea7,50e13ee63f086c2fe84229348bc91b5b,0.8698,1.32,0.84,4.88
4a31d8cd452cf76e59e8ce022f296258,50e13ee63f086c2fe84229348bc91b5b,0.7468,2.0,0.91304347826087,4.91
90ae3e48aa1a27dae4802e634a9b9dc5,50e13ee63f086c2fe84229348bc91b5b,0.881,1.64,0.84,4.72
d42c1b34f6c9a520b125edab17ca56b3,50e13ee63f086c2fe84229348bc91b5b,0.794,1.84,0.76,4.86
d4d92389520aa5703131c264be996ad8,6c90661e6d2c7579f5ce337c3391dbb9,0.8717,1.11,0.92,4.88
035284acfd4b143a97904a135600614d,6c90661e6d2c7579f5ce337c3391dbb9,0.8913,1.21,1.0,4.88
2416ba2fd5ea6df6f932d1e220e7ea16,6c90661e6d2c7579f5ce337c3391dbb9,0.8703,1.37,0.96,4.92
48f79f19bd624f249ff61972a312f66a,6c90661e6d2c7579f5ce337c3391dbb9,0.8611,1.69,0.92,4.76
dcf56d5c3688070225ec5b8a08a3e28d,6c90661e6d2c7579f5ce337c3391dbb9,0.8577,1.48,0.88,4.64
f73062e672f5f5c6b39ac3626c8d3a02,6c90661e6d2c7579f5ce337c3391dbb9,0.8767,0.93,1.0,4.88
2327f7705c60a1ed858a145cecdecb04,50e13ee63f086c2fe84229348bc91b5b,0.8565,1.73,0.8,4.92
1209334a28dbf06a7072e8abfba352fa,50e13ee63f086c2fe84229348bc91b5b,0.8536,1.62,0.8,5.0
eceb7afec776b4b9c8928348548a5171,41dc7c9e385c4d2b6c1f7836973951bf,0.8107,2.08,0.863636363636364,4.92
df5cda8b7c86485f706e482beab92b56,6c90661e6d2c7579f5ce337c3391dbb9,0.8598,1.5,1.0,4.76
9f5abc039ca0581ecc65f4e2be883b2e,50e13ee63f086c2fe84229348bc91b5b,0.877,1.94,0.84,4.72
3f32fd983e10f9ab570e0c1101a4e3ca,6c90661e6d2c7579f5ce337c3391dbb9,0.8914,1.26,1.0,4.84
5676391a4500e7fdb85f7fb8e727c733,41dc7c9e385c4d2b6c1f7836973951bf,0.8553,2.33,0.88,4.88
0562fd9f260955f2c7534fb1542b2d39,6c90661e6d2c7579f5ce337c3391dbb9,0.8772,1.23,1.0,4.92
c08fc1ae4a48f4503c9bef15703ccbf1,6c90661e6d2c7579f5ce337c3391dbb9,0.8393,1.33,0.96,4.76
be1481d9e784167efb4e2d6eb4e7e89b,6c90661e6d2c7579f5ce337c3391dbb9,0.8445,1.27,0.96,4.72
2e116908ae9213a6b33a100aca249ce0,6c90661e6d2c7579f5ce337c3391dbb9,0.8468,1.24,1.0,4.96
b386de68cb37337f7f6f1836cdee0b2c,6c90661e6d2c7579f5ce337c3391dbb9,0.8625,1.44,1.0,4.28
e6a5de33f0ec5bf147e9748c71d7b50b,6c90661e6d2c7579f5ce337c3391dbb9,0.8637,1.68,1.0,4.72
20fedea07d9ac51fcf0b9ba2310d25f7,41dc7c9e385c4d2b6c1f7836973951bf,0.8407,1.74,0.96,4.8
3e59d37b4445ba2b4d60969f33519cd4,6c90661e6d2c7579f5ce337c3391dbb9,0.8686,1.09,0.96,4.84
577103d569a840dcb028f0c2ab2757af,6c90661e6d2c7579f5ce337c3391dbb9,0.8969,1.48,1.0,5.0
9f3e0ad37963c75d1f7bb16dc8fc8ae3,6c90661e6d2c7579f5ce337c3391dbb9,0.8528,1.5,1.0,4.64
083594801c9b9029b064deb75156e479,6c90661e6d2c7579f5ce337c3391dbb9,0.8895,1.57,1.0,4.8
c0cd018a5d630dbd9dd700fafbd27928,6c90661e6d2c7579f5ce337c3391dbb9,0.8454,2.0,1.0,4.84
a026187b29123d479376c1903a52a7de,50e13ee63f086c2fe84229348bc91b5b,0.8591,3.71,0.882352941176471,4.73
2ea582a35d552e7d3c1db6c72868969d,50e13ee63f086c2fe84229348bc91b5b,0.8696,1.57,0.84,5.0
c2e3dc0e5f72e5a7dcbb8b4ce648943a,6c90661e6d2c7579f5ce337c3391dbb9,0.849,1.13,1.0,4.84
a7fddc95a7497ec3c168ab610e3863ee,50e13ee63f086c2fe84229348bc91b5b,0.8071,3.65,0.8,4.76
da65279466dfb8e94ac75e6423330d6d,bb29b8d0d196b5db5a5350e5e3ae2b1f,,2.19,0.8,
58e3034f6da6e0f64e71acf00c9991eb,50e13ee63f086c2fe84229348bc91b5b,0.8295,3.2,0.68,4.62
2c837757712ee4009356dc086cf0b117,6c90661e6d2c7579f5ce337c3391dbb9,0.8764,1.5,0.88,4.72
d6fdda3d7a091d5268ef0389be8d77b4,50e13ee63f086c2fe84229348bc91b5b,0.7981,2.23,0.9375,4.78
225ddd0755848752783f9f19e9af3291,50e13ee63f086c2fe84229348bc91b5b,0.8162,3.35,1.0,4.64
676daf343cf9a42ffc28e6e7fe2f0683,50e13ee63f086c2fe84229348bc91b5b,0.819,1.29,0.8,4.8
026251e438048d083f35ad11ab46e761,6c90661e6d2c7579f5ce337c3391dbb9,0.8614,1.62,0.92,4.76
d52eaba2bd30a27c59af617e8a094a32,6c90661e6d2c7579f5ce337c3391dbb9,0.8594,1.67,0.88,4.92
ee49623e898ec964ecb573c74b615c72,6c90661e6d2c7579f5ce337c3391dbb9,0.8811,1.27,1.0,4.92
14b71c6c2b323c5a730a420038084528,41dc7c9e385c4d2b6c1f7836973951bf,0.8772,1.66,0.92,4.88
1926b78a7845e80d9b7ab37f44ce807d,6c90661e6d2c7579f5ce337c3391dbb9,0.8916,1.44,0.92,4.84
dd59902f7fb47f02e9368d2632cd7866,6c90661e6d2c7579f5ce337c3391dbb9,0.8613,1.24,0.96,4.6
4dc70aa6fe6f84ed4989de90c7e7280f,6c90661e6d2c7579f5ce337c3391dbb9,0.8821,1.02,1.0,4.89
95bf57010a107c492df0f0d3251650a4,6c90661e6d2c7579f5ce337c3391dbb9,0.8816,1.49,1.0,4.84
9f0b44187dca676dd86efc1388bc6b68,6c90661e6d2c7579f5ce337c3391dbb9,0.8349,2.0,1.0,4.88
3ca64a858016f2d6ee4be746bc19c21d,6c90661e6d2c7579f5ce337c3391dbb9,0.8729,1.21,0.88,4.84
3b393083b801751f640d14adb8d70011,50e13ee63f086c2fe84229348bc91b5b,0.8,2.7,1.0,4.94
3bf2611ac50fa79437b73c6beeb250b7,6c90661e6d2c7579f5ce337c3391dbb9,0.8762,1.49,1.0,5.0
815a99305546af5f0f5f9f02d237ff37,6c90661e6d2c7579f5ce337c3391dbb9,0.8937,0.9,1.0,4.92
454922c4904daa10c25f92f2c854bba9,50e13ee63f086c2fe84229348bc91b5b,0.9158,2.41,0.68,4.76
a17f946946867cc465e66e0f0e05bc1c,6c90661e6d2c7579f5ce337c3391dbb9,0.8807,0.9,1.0,4.96
0b0a4f66fbcbdc993e137caa370db5e7,6c90661e6d2c7579f5ce337c3391dbb9,0.8629,1.32,1.0,4.92
3c735f3a8945edaffa4b828743942e8d,6c90661e6d2c7579f5ce337c3391dbb9,0.8621,1.33,1.0,4.92
0c6c53345e71cfc22f5462e59ab17267,50e13ee63f086c2fe84229348bc91b5b,0.8218,1.64,1.0,4.72
497aabd12fc1298af573f985449d8812,6c90661e6d2c7579f5ce337c3391dbb9,0.8787,1.24,0.96,4.88
1bd4594da30ff071095511fc0b3d0747,41dc7c9e385c4d2b6c1f7836973951bf,0.8582,2.67,0.944444444444444,4.92
e9fddf58a322a692d43f51d49ee922e7,6c90661e6d2c7579f5ce337c3391dbb9,0.8336,1.17,1.0,4.92
07f38f62020e027a3bd717aa48b29729,6c90661e6d2c7579f5ce337c3391dbb9,0.8894,1.25,1.0,4.76
979673cd0ab26d669c6f0b41ebd9da15,6c90661e6d2c7579f5ce337c3391dbb9,0.8878,1.32,1.0,4.96
28c3403d370191a81f51b6d62f28fb46,50e13ee63f086c2fe84229348bc91b5b,0.8046,1.6,0.6,4.96
cde782cc78e99a1fe8826d6cd092c3b1,50e13ee63f086c2fe84229348bc91b5b,0.9041,1.68,0.705882352941177,4.88
89df169924105503ce130334afa9d08f,50e13ee63f086c2fe84229348bc91b5b,0.8159,2.25,0.8,4.88
87f4fb4f97817647959c19557fb45a20,6c90661e6d2c7579f5ce337c3391dbb9,0.8722,1.31,0.96,5.0
76b3b86b29bfabcad7cd369807cb7ced,6c90661e6d2c7579f5ce337c3391dbb9,0.883,1.22,1.0,4.72
1f02c4bb79dda15346cb51d7a4142951,6c90661e6d2c7579f5ce337c3391dbb9,0.8438,1.48,0.96,4.92
215ad8627fd956ed22a1c1c17585af20,6c90661e6d2c7579f5ce337c3391dbb9,0.8937,1.23,1.0,4.88
ef09ef4f2c3aaecad0a44e12c0428f63,50e13ee63f086c2fe84229348bc91b5b,0.7668,4.35,0.842105263157895,4.83
80820d44f787b77d2a1da85daf9737cd,41dc7c9e385c4d2b6c1f7836973951bf,0.8494,2.43,0.92,4.92
b54cc29e1d28de50b711193f8933b570,6c90661e6d2c7579f5ce337c3391dbb9,0.8662,1.5,1.0,5.0
753fc6cc99127cd94f19f973faf24073,41dc7c9e385c4d2b6c1f7836973951bf,0.8743,2.42,1.0,4.8
6b3ccf020806b1191d7d73667f0327d8,6c90661e6d2c7579f5ce337c3391dbb9,0.9191,1.62,1.0,4.96
b4a23ac743d1a1450d75c17c1b682216,50e13ee63f086c2fe84229348bc91b5b,0.8477,4.04,0.92,4.8
b828f663e83d2896b31752f58ee086bf,6c90661e6d2c7579f5ce337c3391dbb9,0.862,1.16,1.0,4.8
e90173c9768b885ffef08c6bf91e1ae8,6c90661e6d2c7579f5ce337c3391dbb9,0.8918,1.15,0.96,4.96
55ac21aa8b1b26b3134888932c6f4678,50e13ee63f086c2fe84229348bc91b5b,0.8421,2.0,0.84,5.0
4e06db66cb382dcc3ecbf50cc7c1b0f3,6c90661e6d2c7579f5ce337c3391dbb9,0.8695,1.76,1.0,4.92
054cd749cd0efeb28a68bd235888d8a6,6c90661e6d2c7579f5ce337c3391dbb9,0.8652,1.43,0.96,4.76
a3ae6847d5ec543df2f03e2535e20bc2,6c90661e6d2c7579f5ce337c3391dbb9,0.8912,1.0,0.92,4.88
bebc00e101739020306db9d6376019d0,50e13ee63f086c2fe84229348bc91b5b,0.8439,1.5,0.84,4.48
471436e5ff4e129c831c102e2f9f4678,6c90661e6d2c7579f5ce337c3391dbb9,0.898,1.75,0.92,4.88
d50c9824b5ce4bb16853890360300e75,50e13ee63f086c2fe84229348bc91b5b,0.8939,2.71,0.6,4.72
0a41077e76a1528198db9229c7633e7b,6c90661e6d2c7579f5ce337c3391dbb9,0.8296,1.3,0.96,4.56
b7a14a6135707eab5393dd60ba485302,6c90661e6d2c7579f5ce337c3391dbb9,0.8695,1.14,0.92,4.76
6ef1869b882f302517564508b0fa8eda,50e13ee63f086c2fe84229348bc91b5b,0.8662,2.06,0.76,4.92
a3e5ba5396ec8319de8297823e452ded,6c90661e6d2c7579f5ce337c3391dbb9,0.881,1.3,0.96,4.92
9cf7b3c6a05745b24eb07e0945ff1718,6c90661e6d2c7579f5ce337c3391dbb9,0.8658,1.3,0.96,4.92
7197d1342729438155468e4572206f8f,50e13ee63f086c2fe84229348bc91b5b,0.7826,3.38,0.84,4.92
8695eb73f801e15bd622e877e78e0cbe,50e13ee63f086c2fe84229348bc91b5b,0.8438,2.17,0.72,4.92
73f516504e3e361f2312e9f4cfdaab7c,50e13ee63f086c2fe84229348bc91b5b,0.8735,1.14,0.84,4.92
80f042c59c52e72be0c0a5b307b415cd,6c90661e6d2c7579f5ce337c3391dbb9,0.9002,1.42,1.0,4.88
f5b28aca96150fb265d7bc6e9d5369b0,50e13ee63f086c2fe84229348bc91b5b,0.8618,3.68,0.84,4.88
0b11332c70c67d8f4b8111dc3bf03855,6c90661e6d2c7579f5ce337c3391dbb9,0.8879,1.79,1.0,4.84
755b9f38209acc82467fcd6b175da046,6c90661e6d2c7579f5ce337c3391dbb9,0.9031,1.44,1.0,4.96
8009c8d6a89323f518e9e034913a738d,6c90661e6d2c7579f5ce337c3391dbb9,0.8699,1.58,1.0,4.8
e56fa31e1259906442137cad175a6fa7,6c90661e6d2c7579f5ce337c3391dbb9,0.8803,1.69,1.0,4.86
f6096449495d9a05a18072b1ef84f5a3,6c90661e6d2c7579f5ce337c3391dbb9,0.8339,0.95,0.96,4.88
6844a7d30252d32dff3eebd517946523,6c90661e6d2c7579f5ce337c3391dbb9,0.8837,0.96,0.92,4.84
73c23d01e4d0530ac7c1ce7ee6eca706,6c90661e6d2c7579f5ce337c3391dbb9,0.8562,1.8,1.0,4.84
535fc6772171f46c4a5fc4f5bb8e5b98,41dc7c9e385c4d2b6c1f7836973951bf,0.8743,1.5,0.92,4.88
46b1821eb3a3de06b39a78dd0be15efc,6c90661e6d2c7579f5ce337c3391dbb9,0.8491,1.4,0.92,4.8
84a989473a181ebfda7b2b21e8031d78,41dc7c9e385c4d2b6c1f7836973951bf,0.8562,2.83,0.96,4.6
8a43b8b68c4115f9cc62e68f3ab5c027,50e13ee63f086c2fe84229348bc91b5b,0.8392,3.22,0.92,4.8
3a15fbc77777b233a69b6b7196011c63,6c90661e6d2c7579f5ce337c3391dbb9,0.8731,1.68,1.0,4.88
e4696474729af04b5bf829e37360d6e7,50e13ee63f086c2fe84229348bc91b5b,0.8159,1.82,0.72,4.81
29a0a6ef12b098fa9b2c7af42063b5e2,6c90661e6d2c7579f5ce337c3391dbb9,0.8808,1.33,0.92,4.72
836f54c20ee180c8dbffe093a3757600,6c90661e6d2c7579f5ce337c3391dbb9,0.8715,1.68,0.96,5.0
5f24425d86820c28d609ab1f6308280d,50e13ee63f086c2fe84229348bc91b5b,0.7918,2.17,0.76,4.64
09967bc61129df310d23e3d06d37bfec,6c90661e6d2c7579f5ce337c3391dbb9,0.8673,1.06,1.0,4.92
3490d58d60a2dd9178be6421b3f5c31a,50e13ee63f086c2fe84229348bc91b5b,0.8343,2.93,0.8,4.68
b1e117e33e240e43d4ffbcea6b690118,6c90661e6d2c7579f5ce337c3391dbb9,0.8608,1.18,1.0,4.88
7e953cf9bda7956779fcf7f630b0cdb1,6c90661e6d2c7579f5ce337c3391dbb9,0.8421,2.0,1.0,4.96
5591bf6f044d8c8c6a6f1887a8eac81b,6c90661e6d2c7579f5ce337c3391dbb9,0.8797,1.14,0.96,4.68
a659603bb58d8b22d5bb6c2fd3de8f75,6c90661e6d2c7579f5ce337c3391dbb9,0.8997,0.78,1.0,4.64
1accab6beeafc143b785c822db38331a,6c90661e6d2c7579f5ce337c3391dbb9,0.8587,0.97,0.92,4.92
eccc9126f37dc14c7bbae35e03e776c4,6c90661e6d2c7579f5ce337c3391dbb9,0.8585,1.64,0.96,5.0
69878740b1368a80dac7ed334e17309f,41dc7c9e385c4d2b6c1f7836973951bf,0.8361,2.13,1.0,4.84
08ce0a5eb01046dbb3c9763ce4099488,6c90661e6d2c7579f5ce337c3391dbb9,0.8807,1.2,0.96,4.54
dde31e647b83a2ab0c17040007596eaa,6c90661e6d2c7579f5ce337c3391dbb9,0.8856,1.27,0.92,4.8
7e120c2eec869ec8cd2fe0c9f45d54a8,6c90661e6d2c7579f5ce337c3391dbb9,0.863,1.32,1.0,4.84
6b1968f2c91a9e67493f07c2114f478d,6c90661e6d2c7579f5ce337c3391dbb9,0.8723,1.3,0.96,4.92
341eb980897e8967e77c349458dd7767,41dc7c9e385c4d2b6c1f7836973951bf,0.9,2.67,0.96,4.96
16fdd61e9c75227000827f4146675bbc,6c90661e6d2c7579f5ce337c3391dbb9,0.9022,1.27,0.96,4.72
f9a23354f45357e320c97ed7f1c33b1b,41dc7c9e385c4d2b6c1f7836973951bf,0.9231,2.6,1.0,5.0
d7f54a2b16041c8583bc1798ba335c8c,6c90661e6d2c7579f5ce337c3391dbb9,0.8736,1.25,0.96,4.76
8cb637ca564c454dbd840e23df2557b3,6c90661e6d2c7579f5ce337c3391dbb9,0.8463,1.19,1.0,4.92
05f4e65c196f600bea33ebd98e11a456,6c90661e6d2c7579f5ce337c3391dbb9,0.9093,1.57,0.92,4.84
7f44d9f9ea23a434358e1ff942693e94,50e13ee63f086c2fe84229348bc91b5b,,2.19,0.833333333333333,4.78
65f0c37f8a8cadd4a471fb842c7d3cbe,6c90661e6d2c7579f5ce337c3391dbb9,0.8865,1.27,1.0,4.64
29b45f6db248fc56b3dcec34e2d66bc7,6c90661e6d2c7579f5ce337c3391dbb9,0.8822,1.56,0.92,5.0
d6449027077daa769c320a0d80d2abde,6c90661e6d2c7579f5ce337c3391dbb9,0.8834,1.49,1.0,4.84
98ccdf660baec4187945658e06c20894,41dc7c9e385c4d2b6c1f7836973951bf,0.8422,2.8,1.0,4.96
c3e7fbc14afdf4073804fd25c8f2edce,6c90661e6d2c7579f5ce337c3391dbb9,0.8951,1.26,0.96,4.84
3269284aaac984b07d1d79fa7c1dfad3,41dc7c9e385c4d2b6c1f7836973951bf,0.8463,2.38,1.0,4.84
fdf30b0931a7660c524e9be7f3c5e7e1,6c90661e6d2c7579f5ce337c3391dbb9,0.8899,1.38,0.92,4.92
31b0902d0fb997218fabc2991a3d3d8b,6c90661e6d2c7579f5ce337c3391dbb9,0.8985,1.1,1.0,4.52
97a12f58710f9538de5e61c3bfb6c37c,41dc7c9e385c4d2b6c1f7836973951bf,,2.19,0.666666666666667,5.0
1223b8a961da5576070b14423002fa44,6c90661e6d2c7579f5ce337c3391dbb9,0.885,1.67,0.92,4.96
5ef2a2ade43fb89fadd08e84496fe450,6c90661e6d2c7579f5ce337c3391dbb9,0.8748,1.18,1.0,4.92
c1e1bf44013c201914ea9e4fad60e050,6c90661e6d2c7579f5ce337c3391dbb9,0.8774,1.58,1.0,4.8
73a921746458659acd809b5aa3bc0407,41dc7c9e385c4d2b6c1f7836973951bf,0.8482,2.61,0.92,4.96
5eb4f8525e2c64a710cdac4f1b99172f,6c90661e6d2c7579f5ce337c3391dbb9,0.8758,1.23,0.92,4.76
1bacaf022a77f4ec84fac807c0cf70d2,41dc7c9e385c4d2b6c1f7836973951bf,0.8684,2.06,0.88,5.0
01166c16fbd7f86baa8f050c6ea46877,6c90661e6d2c7579f5ce337c3391dbb9,0.8855,1.11,1.0,4.96
e2d04803c4502b02cf53450d5e72375c,6c90661e6d2c7579f5ce337c3391dbb9,0.8856,1.21,0.96,4.84
fdf35f1a8eb233a1c0c9409dcbd64acc,50e13ee63f086c2fe84229348bc91b5b,0.8483,3.06,1.0,4.92
d8e74b3abed5a64e71e117a7a97c08e6,50e13ee63f086c2fe84229348bc91b5b,0.8192,1.1,0.782608695652174,4.82
4149e34dc49707b5e0697bf5f67d3c99,41dc7c9e385c4d2b6c1f7836973951bf,0.8094,1.42,0.88,4.84
63f835f9f8f2df8f65056e1d6ab0b095,50e13ee63f086c2fe84229348bc91b5b,0.8603,2.05,0.84,4.68
ee992157a3f60c9f195ae3c86fda09ac,6c90661e6d2c7579f5ce337c3391dbb9,0.8948,1.13,1.0,4.96
bac0a44c6784e748ad4e707eb6cec668,6c90661e6d2c7579f5ce337c3391dbb9,0.8926,1.39,1.0,4.96
bfae8e86f09e4166f852e0899ece3c8b,50e13ee63f086c2fe84229348bc91b5b,0.8457,1.57,0.36,4.8
